time,open,close,high,low,volume
1559877720000,0.024,0.024,0.024,0.024,1212.0
1559882220000,0.0238,0.0238,0.0238,0.0238,364.37320948
1559890920000,0.024,0.024,0.024,0.024,5572.93734912
1559891700000,0.0246,0.0246,0.0246,0.0246,4043.28252682
1559893080000,0.02459,0.024897,0.024897,0.02459,57568.70380689
1559894400000,0.023823,0.024424,0.024424,0.023823,555.97397439
1559894460000,0.024424,0.024424,0.024424,0.024424,699.26964993
1559894700000,0.024424,0.024424,0.024424,0.024424,1.40231774
1559895300000,0.02533,0.02533,0.02533,0.02533,3890.31228392
1559896440000,0.025325,0.025494,0.025494,0.025325,4363.0
1559901300000,0.0255,0.0255,0.0255,0.0255,1389.72919384
1559901720000,0.0245,0.0245,0.0245,0.0245,2499.0
1559902020000,0.024531,0.02453,0.024531,0.02453,2106.82643508
1559902800000,0.0253,0.025479,0.025479,0.0253,1825.6728
1559903280000,0.02549,0.0254,0.0257,0.0254,13885.9295055
1559903400000,0.02545,0.02545,0.02545,0.02545,4000.0
1559903580000,0.02569,0.0257,0.0257,0.02569,62122.61497669001
1559903760000,0.025916,0.0264,0.0264,0.025916,25126.74931448
1559907180000,0.0264,0.027633,0.027633,0.0264,36402.26018157
1559907240000,0.027724,0.028019,0.028019,0.027724,19087.78898961
1559907540000,0.02601,0.02601,0.02601,0.02601,2232.53656702
1559909940000,0.02625,0.02625,0.02625,0.02625,10317.324
1559910240000,0.027022000000000004,0.027022000000000004,0.027022000000000004,0.027022000000000004,1000.0
1559910840000,0.02629,0.02602,0.02629,0.02602,7968.15911491
1559912100000,0.026694,0.028019,0.028019,0.026694,8992.80745552
1559912820000,0.027196,0.027196,0.027196,0.027196,250.0
1559914020000,0.028,0.028454000000000007,0.028454000000000007,0.028,31375.0
1559914680000,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,449.78445705
1559915220000,0.027010000000000003,0.027000000000000003,0.027010000000000003,0.027000000000000003,6495.2809111299985
1559915280000,0.0263,0.0263,0.0263,0.0263,4358.637
1559916180000,0.027945,0.02602,0.027945,0.02602,99549.0
1559916660000,0.0277,0.0277,0.0277,0.0277,10000.0
1559918880000,0.0277,0.0277,0.0277,0.0277,265.68838348
1559918940000,0.0277,0.0277,0.0277,0.0277,965.89261737
1559919000000,0.0277,0.026546,0.0277,0.026546,4550.88189915
1559919360000,0.026546,0.026546,0.026546,0.026546,19976.498
1559919780000,0.02602,0.02602,0.02602,0.02602,36363.3869
1559920800000,0.027456,0.028,0.028,0.027456,7425.101516619998
1559921160000,0.02799,0.028221,0.028221,0.02799,1416.73189905
1559923320000,0.027645,0.0255,0.027645,0.0255,264319.23056338
1559923500000,0.02551,0.02551,0.02551,0.02551,2996.112
1559924040000,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.027000000000000003,212.0
1559925000000,0.02551,0.02551,0.02551,0.02551,2000.0
1559926440000,0.026955,0.026955,0.026955,0.026955,321.10995459
1559928060000,0.026937,0.026937,0.026937,0.026937,253.73719816
1559928180000,0.0264,0.0264,0.0264,0.0264,212.0
1559928840000,0.0264,0.0264,0.0264,0.0264,212.0
1559931060000,0.027000000000000003,0.027021,0.027021,0.027000000000000003,3670.517904
1559931120000,0.027022000000000004,0.027022000000000004,0.027022000000000004,0.027022000000000004,2556.96246355
1559931360000,0.027055000000000003,0.027055000000000003,0.027055000000000003,0.027055000000000003,611.02209496
1559931840000,0.027022000000000004,0.027022000000000004,0.027022000000000004,0.027022000000000004,3108.34718111
1559932140000,0.027003,0.027003,0.027003,0.027003,241.6260007
1559932740000,0.02644,0.02643,0.02644,0.02643,3799.49912671
1559935860000,0.02706,0.02706,0.02706,0.02706,237.1678923
1559937060000,0.026410000000000003,0.0264,0.026410000000000003,0.0264,1000.0
1559939340000,0.027233,0.027243,0.027243,0.027233,1360.26590826
1559939700000,0.026410000000000003,0.026410000000000003,0.026410000000000003,0.026410000000000003,1758.63717763
1559940600000,0.02708,0.02708,0.02708,0.02708,1925.5420613
1559942280000,0.0264,0.02545,0.0264,0.02545,194193.0
1559943360000,0.026989,0.026989,0.026989,0.026989,360.63491661
1559943660000,0.026999,0.027000000000000003,0.027000000000000003,0.026999,2985.96445889
1559944380000,0.0255,0.02547,0.0255,0.02547,19880.0
1559969040000,0.026746,0.026746,0.026746,0.026746,436.72609475
1559978280000,0.025551,0.025531,0.025551,0.025531,10000.0
1559980800000,0.025471,0.025471,0.025471,0.025471,212.0
1559982000000,0.025471,0.025471,0.025471,0.025471,499.0
1559983440000,0.026160000000000003,0.026160000000000003,0.026160000000000003,0.026160000000000003,1000.0
1559984580000,0.026643,0.0268,0.0268,0.026643,8026.502445280003
1559998380000,0.0256,0.025493,0.0256,0.025493,205043.14306017
1559999760000,0.025493,0.02547,0.025493,0.02547,67925.054571
1559999820000,0.02547,0.02547,0.02547,0.02547,16996.57901856
1559999940000,0.02547,0.02547,0.02547,0.02547,3125.0
1560000780000,0.02547,0.02547,0.02547,0.02547,1266.38805533
1560006060000,0.02547,0.024828,0.02547,0.024828,97859.99
1560007380000,0.024853,0.024853,0.024853,0.024853,4548.3
1560007560000,0.024828,0.024267,0.024828,0.024267,46381.20905379
1560007620000,0.024267,0.024012,0.024267,0.024012,26138.12535173
1560008040000,0.02589,0.02589,0.02589,0.02589,2463.08267989
1560008880000,0.025810000000000003,0.025810000000000003,0.025810000000000003,0.025810000000000003,278.58203741
1560012000000,0.0241,0.024,0.0241,0.024,30000.0
1560012060000,0.024,0.024,0.024,0.024,1000.0
1560030720000,0.025041,0.025041,0.025041,0.025041,502.0
1560042300000,0.025025,0.025025,0.025025,0.025025,356.19169277
1560067140000,0.024963,0.02522,0.02522,0.024963,2800.0
1560067200000,0.025201,0.025201,0.025201,0.025201,279.54516007
1560072120000,0.024001,0.024001,0.024001,0.024001,212.0
1560078420000,0.024985,0.024985,0.024985,0.024985,1000.0
1560085680000,0.024001,0.024,0.024001,0.024,289.42
1560089640000,0.0242,0.023628,0.0242,0.023628,8003.66325342
1560092280000,0.023629,0.023628,0.023629,0.023628,4246.09440896
1560095340000,0.024623,0.024624,0.024624,0.024623,2568.7051986300007
1560095400000,0.024634,0.024634,0.024634,0.024634,979.59
1560095700000,0.02468,0.024691,0.024691,0.02468,1430.69119084
1560099360000,0.023629,0.023081,0.023629,0.023081,24008.26419934
1560104160000,0.02309,0.02309,0.02309,0.02309,2430.0
1560105000000,0.02309,0.02309,0.02309,0.02309,566.0
1560106020000,0.023102,0.023081,0.023102,0.023081,53536.398
1560107760000,0.023101,0.0231,0.023101,0.0231,985.04
1560107820000,0.02311,0.02315,0.02315,0.02311,5955.12
1560107940000,0.0232,0.0232,0.0232,0.023194,26414.22128976
1560108120000,0.0232,0.0232,0.0232,0.0232,12000.0
1560108180000,0.0232,0.0232,0.0232,0.0232,37350.24400000001
1560117600000,0.023115,0.023115,0.023115,0.023115,2425.0
1560119820000,0.0232,0.0232,0.0232,0.0232,5569.32348459
1560120120000,0.0232,0.0232,0.0232,0.0232,1084.498
1560122220000,0.024079,0.024089,0.024089,0.024079,10000.0
1560122280000,0.024089,0.02409,0.02409,0.024089,10000.0
1560126060000,0.023691,0.02369,0.023691,0.02369,42124.36524671
1560126660000,0.023301,0.0233,0.023301,0.0233,9514.14672465
1560126780000,0.0233,0.02321,0.0233,0.02321,34956.498
1560131160000,0.02321,0.02321,0.02321,0.02321,511.21686156
1560131280000,0.023142,0.023142,0.023142,0.023142,6666.0
1560131340000,0.023115,0.023115,0.023115,0.023115,718.41252707
1560137460000,0.023111000000000003,0.023111000000000003,0.023111000000000003,0.023111000000000003,2328.35410125
1560141480000,0.024204,0.024204,0.024204,0.024204,212.0
1560149520000,0.023111000000000003,0.023111000000000003,0.023111000000000003,0.023111000000000003,212.0
1560152880000,0.02442,0.02442,0.02442,0.02442,216.11463652
1560164400000,0.023676,0.023675,0.023676,0.023675,1111.0
1560168420000,0.024395,0.024395,0.024395,0.024395,530.0
1560168780000,0.024392,0.024392,0.024392,0.024392,2000.0
1560174720000,0.024285,0.024285,0.024285,0.024285,1251.42560892
1560177420000,0.023999,0.023999,0.023999,0.023999,1000.0
1560178080000,0.023211,0.023211,0.023211,0.023211,998.0
1560184680000,0.024277,0.024287,0.024287,0.024277,2569.32216252
1560190200000,0.024051,0.02484,0.02484,0.024051,35725.53608639
1560192660000,0.023151,0.023151,0.023151,0.023151,748.5
1560194880000,0.023449,0.023448,0.023449,0.023448,5710.70692745
1560196260000,0.02482,0.02482,0.02482,0.02482,2240.0
1560201240000,0.024942,0.024978,0.024978,0.024942,10324.94911282
1560205920000,0.023271,0.023271,0.023271,0.023271,1996.0
1560206520000,0.023353,0.023316,0.023353,0.023316,9991.9992
1560206760000,0.024941,0.024972,0.024972,0.024941,374.24370548
1560210180000,0.023864,0.023839,0.023864,0.023839,408.73
1560210660000,0.023927,0.023927,0.023927,0.023927,4039.23924429
1560217860000,0.024943,0.024973,0.024973,0.024943,251.84724633
1560220320000,0.024266,0.024266,0.024266,0.024266,212.00000002
1560223980000,0.02483,0.02483,0.02483,0.02483,3849.87949436
1560225660000,0.02426,0.02425,0.02426,0.02425,2143.8302635
1560235980000,0.0243,0.0243,0.0243,0.0243,6282.57206702
1560238200000,0.024266,0.024266,0.024266,0.024266,2000.0
1560247980000,0.024282,0.024272,0.024282,0.024272,7702.85851103
1560251280000,0.024282,0.024272,0.024282,0.024272,10128.8139955
1560256200000,0.024174,0.024174,0.024174,0.024174,740.0
1560259320000,0.024174,0.02419,0.02419,0.024174,4222.0
1560263880000,0.023383,0.023382,0.023383,0.023382,499.0
1560274200000,0.023229,0.023223,0.023229,0.023223,3140.26911454
1560278580000,0.023236,0.023213,0.023236,0.023213,11648.847616
1560292020000,0.024106,0.024121,0.024121,0.024106,414.40470764
1560310980000,0.023222,0.023201,0.023222,0.023201,4222.0
1560323580000,0.023983,0.023983,0.023983,0.023983,233.19999982
1560324300000,0.023202,0.023201,0.023202,0.023201,6993.0
1560326400000,0.02388,0.02388,0.02388,0.02388,520.26016485
1560331860000,0.023876,0.023901,0.023901,0.023876,15000.0
1560332220000,0.023965,0.024,0.024,0.023965,10500.0
1560332520000,0.023989,0.024189,0.024189,0.023989,30000.0
1560332640000,0.024188,0.024189,0.024189,0.024188,5000.0
1560341700000,0.02327,0.023246,0.02327,0.023246,13852.8556109
1560350040000,0.023534,0.023533,0.023534,0.023533,1256.3
1560350220000,0.023533,0.023202,0.023533,0.023202,2585.87973537
1560360360000,0.024179,0.02419,0.02419,0.024179,31780.76572964
1560360780000,0.02418,0.02419,0.02419,0.02418,2465.91126994
1560373740000,0.023511,0.0235,0.023511,0.0235,2339.51991179
1560384300000,0.024104,0.024129,0.024129,0.024104,331.91776315
1560397860000,0.02351,0.0235,0.02351,0.0235,8899.603078
1560402060000,0.0235,0.0235,0.0235,0.0235,642.44893771
1560412800000,0.023301,0.023301,0.023301,0.023301,212.0
1560416040000,0.024,0.024,0.024,0.024,1662.87294491
1560424860000,0.0241,0.0241,0.0241,0.0241,3278.688
1560426060000,0.02409,0.024499,0.024499,0.02409,56367.72692995
1560426120000,0.024499,0.024842,0.024842,0.024499,7676.40241003
1560426540000,0.025396,0.0254,0.0254,0.025396,4032.90196651
1560426720000,0.025364,0.0255,0.0255,0.025364,24737.81615849
1560430500000,0.024659,0.024644,0.024659,0.024644,618.88
1560433980000,0.025899,0.0259,0.0259,0.025899,304.74573309
1560439560000,0.024835,0.024829,0.024835,0.024829,282.79
1560441660000,0.024269,0.0233,0.024269,0.0233,42346.63904634
1560441780000,0.023335,0.0233,0.023335,0.0233,19366.69966637
1560446940000,0.0235,0.023201,0.0235,0.023201,9485.30370756
1560447180000,0.023225,0.023111000000000003,0.023225,0.023111000000000003,13417.19290227
1560448680000,0.023112,0.023111000000000003,0.023112,0.023111000000000003,1106.61095488
1560449880000,0.023224,0.023,0.023224,0.023,7944.39165399
1560453720000,0.022912,0.02241,0.022912,0.022315,27113.93188829
1560462180000,0.023979,0.023979,0.023979,0.023979,4208.92671656
1560478140000,0.024218,0.024224,0.024224,0.024218,17833.272645600002
1560481140000,0.024083,0.024083,0.024083,0.024083,2833.2726456
1560483180000,0.023849,0.023835,0.023849,0.023835,13860.420285299999
1560501060000,0.024338,0.024383,0.024383,0.024338,807.4598330700003
1560509700000,0.024329,0.024339,0.024339,0.024329,15764.13669707
1560509760000,0.024339,0.024339,0.024339,0.024339,2726.69273849
1560514140000,0.023598,0.023563,0.023598,0.023563,84718.0
1560516600000,0.02376,0.02376,0.02376,0.02376,212.0
1560516900000,0.023603,0.023603,0.023603,0.023603,440.38786779
1560518640000,0.024345,0.024361,0.024361,0.024345,6824.413395999999
1560519840000,0.02379,0.02379,0.02379,0.02379,4428.04428044
1560519900000,0.023631,0.02363,0.023631,0.02363,1063.87490155
1560520260000,0.023525,0.023001,0.023525,0.023001,3690.036
1560520980000,0.02415,0.02415,0.02415,0.02415,2068.16677696
1560523740000,0.023002,0.023001,0.023002,0.023001,442.15190101
1560523800000,0.023002,0.023001,0.023002,0.023001,512.02296535
1560525060000,0.023002,0.023001,0.023002,0.023001,4990.0
1560525540000,0.023001,0.023,0.023001,0.023,8213.789133639999
1560525660000,0.0225,0.0225,0.0225,0.0225,9068.20686636
1560528960000,0.023756,0.023766,0.023766,0.023756,3607.64736988
1560529800000,0.02396,0.024222,0.024222,0.02396,2678.3161463700008
1560532140000,0.022654,0.022435,0.022654,0.022435,8450.561542899999
1560537360000,0.022435,0.022435,0.022435,0.022435,7744.93203073
1560538860000,0.023542,0.023542,0.023542,0.023542,1189.76328599
1560544140000,0.023348,0.023348,0.023348,0.023348,3707.64341452
1560544260000,0.0239,0.0239,0.0239,0.0239,2659.7710914
1560544500000,0.0239,0.0239,0.0239,0.0239,1265.58071365
1560546720000,0.0239,0.0239,0.0239,0.0239,2625.26456772
1560547920000,0.023866,0.023872,0.023872,0.023866,6498.83662461
1560558960000,0.0239,0.024174,0.024174,0.0239,1413.84437899
1560569400000,0.023029,0.022994,0.023029,0.022994,14121.62603123
1560577800000,0.024339,0.02554,0.02554,0.024339,23387.23598725
1560577860000,0.02577,0.025778,0.025778,0.02577,30664.04859138
1560582960000,0.025777,0.025778,0.025778,0.025777,3000.0
1560585420000,0.0239,0.0239,0.0239,0.0239,10665.5643
1560585480000,0.0239,0.0239,0.0239,0.0239,5292.8363
1560585600000,0.0239,0.0239,0.0239,0.0239,370.0858164
1560585780000,0.0239,0.0239,0.0239,0.0239,438.9458625
1560586200000,0.023829,0.023829,0.023829,0.023829,252.8327211
1560597480000,0.02358,0.02358,0.02358,0.02358,454.8022
1560597600000,0.023457,0.023457,0.023457,0.023457,325.288
1560597780000,0.023411,0.023411,0.023411,0.023411,9219.9098
1560597840000,0.023411,0.023411,0.023411,0.023411,7765.515
1560605100000,0.023101,0.0226,0.023101,0.0226,36462.58760462
1560605340000,0.024054,0.024061000000000003,0.024061000000000003,0.024054,346.57681342
1560606600000,0.022796,0.022796,0.022796,0.022796,386.89275378
1560608220000,0.024005,0.024005,0.024005,0.024005,332.1090392
1560616920000,0.024039,0.024039,0.024039,0.024039,2673.89421683
1560623880000,0.023209,0.023205,0.023209,0.023205,10749.83187678
1560624060000,0.023102,0.023101,0.023102,0.023101,15212.0
1560625500000,0.023105,0.023105,0.023105,0.023105,1500.0
1560626220000,0.0231,0.0231,0.0231,0.0231,278.58203741
1560628740000,0.0231,0.02281,0.0231,0.02281,6109.89537505
1560662520000,0.022821,0.022821,0.022821,0.022821,2458.0
1560662820000,0.023284,0.023284,0.023284,0.023284,1365.43524045
1560662940000,0.023284,0.023284,0.023284,0.023284,442.49540133
1560664080000,0.022994,0.023,0.023,0.022994,20314.560221310006
1560666840000,0.023582,0.023582,0.023582,0.023582,271.84943546
1560670500000,0.023866,0.023876,0.023876,0.023866,5000.0
1560676380000,0.023807,0.023807,0.023807,0.023807,800.0
1560681660000,0.023842,0.023842,0.023842,0.023842,14200.0
1560682500000,0.023842,0.023842,0.023842,0.023842,2743.98777424
1560683880000,0.023842,0.023842,0.023842,0.023842,816.15
1560687540000,0.023842,0.023831,0.023842,0.023831,5236.67040442
1560687600000,0.023841,0.023831,0.023841,0.023831,20531.110105760006
1560689520000,0.02275,0.02275,0.02275,0.02275,3333.0
1560689760000,0.023039,0.023039,0.023039,0.023039,1998.0
1560693660000,0.02275,0.022683,0.02275,0.022683,4444.0
1560700680000,0.023029,0.023029,0.023029,0.023029,1108.19479191
1560702120000,0.023029,0.023029,0.023029,0.023029,971.49549582
1560702660000,0.023139,0.023139,0.023139,0.023139,3333.0
1560702900000,0.023237,0.023237,0.023237,0.023237,3333.0
1560703020000,0.023535,0.023535,0.023535,0.023535,3333.0
1560703320000,0.023625,0.023634,0.023634,0.023625,6666.0
1560703920000,0.023784,0.024394,0.024394,0.023784,27211.5466074
1560706560000,0.02427,0.024395,0.024395,0.02427,28430.39648068
1560706620000,0.024822,0.024822,0.024822,0.024822,3333.0
1560709740000,0.025394,0.0254,0.0254,0.025394,2698.003543980001
1560711240000,0.0239,0.0239,0.0239,0.0239,15113.6161359
1560717540000,0.02506,0.02506,0.02506,0.02506,212.0
1560720900000,0.025025,0.025025,0.025025,0.025025,3403.56564
1560726360000,0.025025,0.025025,0.025025,0.025025,756.36997199
1560726660000,0.025294,0.026,0.026,0.025294,20100.0
1560726720000,0.025999,0.026,0.026,0.025999,5500.0
1560726900000,0.025999,0.026,0.026,0.025999,1545.0
1560737400000,0.025999,0.026,0.026,0.025999,10000.0
1560742860000,0.025506,0.0255,0.025506,0.0255,9465.98227444
1560745140000,0.0255,0.0255,0.0255,0.0255,3342.618384
1560745200000,0.0255,0.0255,0.0255,0.0255,11698.990669
1560745260000,0.0255,0.0255,0.0255,0.0255,1430.448139
1560745380000,0.0255,0.0255,0.0255,0.0255,11683.353185
1560745440000,0.0255,0.0255,0.0255,0.0255,1668.933177
1560745500000,0.0255,0.0255,0.0255,0.0255,3341.288782
1560745560000,0.0255,0.0255,0.0255,0.0255,10023.866346
1560747120000,0.02551,0.0255,0.02551,0.0255,1430.593602
1560748500000,0.025674,0.02551,0.025674,0.02551,648.86560218
1560749280000,0.02551,0.02551,0.02551,0.02551,15030.045419
1560749460000,0.0255,0.0255,0.0255,0.0255,1675.309134
1560753000000,0.025006,0.025006,0.025006,0.025006,1998.0
1560754440000,0.025494,0.025494,0.025494,0.025494,1132.30585843
1560755340000,0.025494,0.025494,0.025494,0.025494,2209.09042314
1560757440000,0.0252,0.0252,0.0252,0.0252,4488.38202799
1560757620000,0.0252,0.02551,0.02551,0.0252,1626.646011
1560757740000,0.02551,0.02569,0.02569,0.02551,1583.62302
1560757980000,0.02569,0.026310000000000004,0.026310000000000004,0.02569,16572.7746476
1560758040000,0.026310000000000004,0.026310000000000004,0.026310000000000004,0.026310000000000004,28627.93984
1560758280000,0.025506,0.025506,0.025506,0.025506,1701.65703656
1560758520000,0.025506,0.0255,0.025506,0.0255,5255.2
1560761100000,0.025994,0.026,0.026,0.025994,11068.57353247
1560761160000,0.026,0.026,0.026,0.026,3123.779773
1560761280000,0.02602,0.026,0.02602,0.026,11687.59771019
1560762180000,0.026,0.026,0.026,0.026,8897.591999999999
1560762480000,0.026,0.026,0.026,0.026,9838.626048
1560762540000,0.026,0.026,0.026,0.026,4919.953143
1560762600000,0.026,0.026,0.026,0.026,17157.43373932
1560764340000,0.025999,0.026,0.026,0.025999,1598.78188
1560764700000,0.026,0.026,0.026,0.026,2901.870943
1560765180000,0.026,0.026,0.026,0.026,1680.89872368
1560769560000,0.026493,0.02749,0.02749,0.026493,10000.0
1560770220000,0.027178,0.028,0.028,0.027178,50000.0
1560770400000,0.026037,0.026017,0.026037,0.026017,225.15690377
1560771840000,0.02635,0.02635,0.02635,0.02635,4895.104896
1560772980000,0.0265,0.0265,0.0265,0.0265,1611.047181
1560773340000,0.0267,0.0265,0.0267,0.0265,7032.455
1560773460000,0.02632,0.026310000000000004,0.02632,0.026,7476.36149125
1560773520000,0.02601,0.026,0.02601,0.026,1639.984381
1560773880000,0.026,0.026,0.026,0.026,8000.0
1560774720000,0.026,0.026,0.026,0.026,218.2
1560779520000,0.0263,0.0263,0.0263,0.0263,1776.8
1560781560000,0.026,0.026,0.026,0.026,0.00378806
1560787860000,0.0259,0.0259,0.0259,0.0259,1398.6014
1560790800000,0.02589,0.026810000000000004,0.026810000000000004,0.02589,13000.0
1560793500000,0.026718,0.026723,0.026723,0.026718,10000.0
1560795180000,0.026115,0.026108,0.026115,0.026108,3454.72922545
1560804420000,0.02612,0.026695,0.026695,0.026108,9873.563239
1560805680000,0.026685000000000004,0.026702,0.026702,0.026685000000000004,3988.08320855
1560805740000,0.026702,0.026702,0.026702,0.026702,782.24192964
1560806580000,0.026119,0.025108,0.026119,0.025108,26192.16425049
1560806700000,0.02651,0.027546,0.027546,0.02651,55886.19141742
1560808500000,0.027106,0.027106,0.027106,0.027106,10050.0
1560808860000,0.02553,0.02553,0.02553,0.02553,4155.77567638
1560824460000,0.026796,0.026786,0.026796,0.026786,1745.77397295
1560827280000,0.02561,0.02561,0.02561,0.02561,1000.0
1560833700000,0.026027,0.026,0.026027,0.026,383.84
1560835680000,0.027160000000000004,0.028,0.028,0.027160000000000004,43076.0
1560838500000,0.02603,0.02603,0.02603,0.02603,243.77598
1560842520000,0.02643,0.02643,0.02643,0.02643,721.9593301
1560844140000,0.026,0.026,0.026,0.026,212.77538462
1560845040000,0.02557,0.02557,0.02557,0.02557,5555.0
1560851700000,0.02771,0.02799,0.02799,0.02771,13335.85543142
1560853740000,0.02562,0.02562,0.02562,0.02562,2206.88133272
1560856740000,0.02562,0.02562,0.02562,0.02562,18038.0
1560856800000,0.02562,0.025396,0.02563,0.025396,18016.0
1560856920000,0.025397,0.025396,0.025397,0.025396,7115.0
1560856980000,0.025396,0.025,0.025396,0.025,8547.99547622
1560857940000,0.025001,0.025,0.025001,0.025,246.39206604
1560858000000,0.025001,0.0244,0.025001,0.0241,23173.66195794
1560858060000,0.0241,0.0241,0.0241,0.0241,215.7162393
1560858900000,0.02435,0.0241,0.02435,0.0241,2162.76013743
1560859440000,0.024212,0.024101,0.024212,0.024101,5685.85666222
1560863460000,0.0241,0.024003,0.0241,0.024003,41877.25484619
1560863520000,0.024002,0.0238,0.024002,0.0238,136447.94962084
1560863580000,0.0238,0.0237,0.02394,0.0237,71482.27791397
1560863640000,0.0237,0.0237,0.0237,0.0237,5078.382047
1560864300000,0.025480000000000003,0.025480000000000003,0.025480000000000003,0.025480000000000003,238.13291139
1560865140000,0.0237,0.0237,0.0237,0.0237,212.0
1560867120000,0.0237,0.023612,0.0237,0.023612,828.3026091300003
1560869400000,0.023766,0.023512,0.023766,0.023512,40282.126016
1560869760000,0.025399,0.025424,0.025424,0.025399,1034.78591106
1560869820000,0.023512,0.0231,0.023512,0.0231,7684.593235699997
1560869940000,0.023101,0.023,0.023101,0.023,15195.47210456
1560870360000,0.023,0.023,0.023,0.023,3045.87494944
1560871380000,0.022917,0.022812,0.022917,0.022812,1869.620667
1560871800000,0.022812,0.0227,0.022812,0.0227,8698.13329
1560872040000,0.022701,0.0227,0.022701,0.0227,1511.783015
1560873600000,0.024,0.0233,0.024,0.0233,1649.5998
1560873720000,0.0227,0.022607,0.0227,0.022607,3276.90464767
1560873840000,0.02477,0.02477,0.02477,0.02477,510.65418792
1560874920000,0.024630000000000003,0.024630000000000003,0.024630000000000003,0.024630000000000003,509.60858502
1560876480000,0.023025,0.023025,0.023025,0.023025,1844.532279
1560877620000,0.02261,0.022601,0.02261,0.022601,9990.0
1560878400000,0.022602,0.022602,0.022602,0.022602,3762.598173
1560878700000,0.022602,0.022602,0.022602,0.022602,5597.850426
1560880260000,0.02423,0.02423,0.02423,0.02423,420.51538508
1560881880000,0.0241,0.0241,0.0241,0.0241,550.8749791
1560891120000,0.0241,0.0241,0.0241,0.0241,576.65658829
1560922200000,0.02301,0.02301,0.02301,0.02301,920.17933737
1560926280000,0.0232,0.0232,0.0232,0.0232,38840.2047069
1560926640000,0.02301,0.02301,0.02301,0.02301,337.26234765
1560927120000,0.022994,0.022994,0.022994,0.022994,370.88278388
1560928620000,0.022994,0.023,0.023,0.022994,3221.69974288
1560931200000,0.023,0.023,0.023,0.023,509.05275618
1560931740000,0.023,0.023,0.023,0.023,1721.12251326
1560934800000,0.024425,0.024425,0.024425,0.024425,327.34508198
1560936660000,0.0232,0.0232,0.0232,0.0232,3342.06990376
1560945480000,0.0232,0.023018,0.0232,0.023018,5014.11352203
1560949080000,0.023022,0.023022,0.023022,0.023022,4087.924082
1560951600000,0.023022,0.023,0.023022,0.023,5052.76997895
1560951720000,0.022994,0.022994,0.022994,0.022994,503.0
1560954240000,0.022866,0.022866,0.022866,0.022866,1860.053144
1560954300000,0.022866,0.022866,0.022866,0.022866,5639.946856000001
1560954480000,0.02285,0.02285,0.02285,0.02285,10931.174089
1560954540000,0.02285,0.022801,0.02285,0.022801,6513.60354382
1560954960000,0.022795,0.022795,0.022795,0.022795,296.47333481
1560957600000,0.022605,0.022601,0.022605,0.022601,3766.816144
1560958500000,0.022601,0.022601,0.022601,0.022601,11300.448432
1560959760000,0.022601,0.02235,0.022601,0.02235,8744.91334123
1560959940000,0.023466,0.023466,0.023466,0.023466,212.0
1560963420000,0.023484,0.023484,0.023484,0.023484,240.93919808
1560970740000,0.023484,0.023484,0.023484,0.023484,2243.63576548
1560973680000,0.0234,0.0234,0.0234,0.0234,20100.0
1560977280000,0.022348,0.022348,0.022462,0.022348,7329.515273999998
1560981780000,0.023489,0.02349,0.02349,0.023489,324.73980705
1560989880000,0.022415,0.022415,0.022415,0.022415,326.88033674
1560991560000,0.022399,0.022347,0.022399,0.022347,5729.009053
1560991620000,0.022347,0.022347,0.022347,0.022347,11458.018106
1560991680000,0.022347,0.022347,0.022347,0.022347,1909.090909
1560991740000,0.022347,0.022347,0.022347,0.022347,9548.059034
1560991800000,0.022347,0.022347,0.022347,0.022347,3819.918144
1560991860000,0.022347,0.022347,0.022347,0.022347,3820.787097
1560991920000,0.022347,0.022347,0.022347,0.022347,9554.140125
1560991980000,0.022347,0.022347,0.022347,0.022347,5732.484075
1560992040000,0.022347,0.022347,0.022347,0.022347,1909.959072
1560992100000,0.022347,0.022347,0.022348,0.022347,28605.31447874
1560992580000,0.022347,0.022347,0.022347,0.022347,34033.613444999995
1560995040000,0.0234,0.0234,0.0234,0.0234,428.51800931
1560996420000,0.023384,0.023384,0.023384,0.023384,3112.2096
1561002060000,0.022347,0.022347,0.022347,0.022347,4606.56940931
1561014360000,0.022312,0.021079,0.022312,0.021079,66257.51701739
1561014420000,0.021733,0.021733,0.021733,0.021733,27240.55099594
1561015080000,0.022331,0.022331,0.022331,0.022331,394.9382716
1561015260000,0.021235,0.021235,0.021235,0.021235,1125.91466569
1561015860000,0.022,0.021939,0.022,0.021939,848.0
1561016520000,0.021918,0.021918,0.021918,0.021918,212.0
1561016880000,0.021898,0.021898,0.021898,0.021898,212.0
1561017480000,0.021878,0.021878,0.021878,0.021878,246.41371397
1561017540000,0.021858,0.021857,0.021858,0.021857,501.57721623
1561017960000,0.02185,0.021816,0.02185,0.021816,2808.01702152
1561018080000,0.021796,0.021796,0.021796,0.021796,419.06772299
1561018620000,0.021776,0.021776,0.021776,0.021776,462.23122524
1561019220000,0.021755,0.021755,0.021755,0.021755,505.3947275
1561019700000,0.021735,0.021735,0.021735,0.021735,545.68976916
1561020240000,0.021714,0.021714,0.021714,0.021714,585.02865729
1561020300000,0.0217,0.021653,0.0217,0.021653,4148.38409235
1561020420000,0.021633000000000003,0.021571,0.021633000000000003,0.021571,3205.57016802
1561020480000,0.021551,0.02151,0.021551,0.02151,3095.97894443
